"size_date","size_ret"
"1 1970-06-17",-0.0031611761876157
"5 1970-06-18",0.00984428194528107
"3 1970-06-18",-0.000810347847016107
"4 1970-06-18",0.00342201842595875
"2 1970-06-18",-0.00245797037598246
"1 1970-06-18",-0.00240415756027194
"5 1970-06-19",0.00647490450472652
"3 1970-06-19",0.0103576176670312
"4 1970-06-19",0.00520790173621867
"2 1970-06-19",0.00262605115333628
"1 1970-06-19",0.0034373065516704
"5 1970-06-22",-0.00649180431834856
"3 1970-06-22",-0.0144930575293595
"4 1970-06-22",-0.00826412412591023
"2 1970-06-22",-0.0102051554581077
"1 1970-06-22",-0.0123545577122265
"5 1970-06-23",-0.024352681888322
"3 1970-06-23",-0.0209852104601756
"4 1970-06-23",-0.0250641995874894
"2 1970-06-23",-0.0253328531423059
"1 1970-06-23",-0.0148652065682517
"5 1970-06-24",-0.00997564090303695
"3 1970-06-24",-0.0215079419667575
"4 1970-06-24",-0.020492348018004
"2 1970-06-24",-0.0238806615257435
"1 1970-06-24",-0.0172085049965233
"5 1970-06-25",0.00111723479846307
"3 1970-06-25",-0.00613795506169261
"4 1970-06-25",-0.00653523072932172
"2 1970-06-25",-0.00565525540845428
"1 1970-06-25",-0.00862530810468489
"5 1970-06-26",-0.00545749511411741
"3 1970-06-26",-0.0115927284518506
"4 1970-06-26",-0.00879690216049885
"2 1970-06-26",-0.0127206174487979
"1 1970-06-26",-0.00866109955126515
"5 1970-06-29",-0.00951241377096441
"3 1970-06-29",-0.0121484320453591
"4 1970-06-29",-0.0119269923417635
"2 1970-06-29",-0.0126032086055543
"1 1970-06-29",-0.00838225965463324
"5 1970-06-30",-0.00783399982858475
"3 1970-06-30",-0.00649172159475572
"4 1970-06-30",-0.0064406614966939
"2 1970-06-30",-0.0037742803073191
"1 1970-06-30",-0.0140221282023012
"5 1970-07-01",0.00537260030165536
"3 1970-07-01",-0.00190198215418464
"4 1970-07-01",-0.00109995189718695
"2 1970-07-01",-0.00314916471398634
"1 1970-07-01",-0.000744909683884585
"5 1970-07-02",-0.00345344199666199
"3 1970-07-02",-0.00691798194912961
"4 1970-07-02",-0.00743660149343912
"2 1970-07-02",-0.00397250372250263
"1 1970-07-02",-0.00500493312765874
"5 1970-07-06",-0.0158981088977255
"3 1970-07-06",-0.0205518276810491
"4 1970-07-06",-0.0161847982832266
"2 1970-07-06",-0.0211839315804035
"1 1970-07-06",-0.0147595852212218
"5 1970-07-07",-0.0108035340084763
"3 1970-07-07",-0.0135092283768612
"4 1970-07-07",-0.0130674742878727
"2 1970-07-07",-0.0143465840515852
"1 1970-07-07",-0.0143942380101062
"5 1970-07-08",0.0250386793600174
"3 1970-07-08",0.0126649790652604
"4 1970-07-08",0.0191275308629067
"2 1970-07-08",0.00955866245775151
"1 1970-07-08",0.00403090179542653
"5 1970-07-09",0.0103755308076908
"3 1970-07-09",0.0173789097881441
"4 1970-07-09",0.017163907876709
"2 1970-07-09",0.0136829206419935
"1 1970-07-09",0.012367078221084
"5 1970-07-10",-0.00121931160083801
"3 1970-07-10",0.00915588065850509
"4 1970-07-10",0.00704540696601471
"2 1970-07-10",0.0125258928337905
"1 1970-07-10",0.00865616696987277
"5 1970-07-13",-0.000737504306813691
"3 1970-07-13",0.00118091809693795
"4 1970-07-13",0.00209903787954379
"2 1970-07-13",0.0016238860748692
"1 1970-07-13",0.00129289115944211
"5 1970-07-14",0.000952651549737814
"3 1970-07-14",-0.00483799259093379
"4 1970-07-14",-0.00449138618800179
"2 1970-07-14",-0.0048035002140986
"1 1970-07-14",-0.00521043443017698
"5 1970-07-15",0.00830808886604759
"3 1970-07-15",0.00639101600242129
"4 1970-07-15",0.0109014769898995
"2 1970-07-15",0.00214137403425938
"1 1970-07-15",0.0011510879567368
"5 1970-07-16",0.0144728886446164
"3 1970-07-16",0.012817637857353
"4 1970-07-16",0.0130701508692441
"2 1970-07-16",0.00947616302269481
"1 1970-07-16",0.00356566228651718
"5 1970-07-17",0.020479370520119
"3 1970-07-17",0.0180068207680158
"4 1970-07-17",0.0176536595907223
"2 1970-07-17",0.0129354099448965
"1 1970-07-17",0.0123610448935734
"5 1970-07-20",7.03205475493911e-05
"3 1970-07-20",0.00999131853412978
"4 1970-07-20",0.00563397958523441
"2 1970-07-20",0.00905738514248569
"1 1970-07-20",0.00622677080621867
"5 1970-07-21",-0.0051000255076984
"3 1970-07-21",-0.00546858014288057
"4 1970-07-21",-0.0144556749379623
"2 1970-07-21",-0.00861627722168819
"1 1970-07-21",-0.00519372594042123
"5 1970-07-22",-0.00223623420077285
"3 1970-07-22",0.00293832183494434
"4 1970-07-22",0.00799302359448873
"2 1970-07-22",0.00241426801396327
"1 1970-07-22",0.00213766324279325
"5 1970-07-23",0.0110973152418003
"3 1970-07-23",0.00286211390969591
"4 1970-07-23",0.0107906009261631
"2 1970-07-23",0.00682948396144073
"1 1970-07-23",-4.4213674414468e-05
"5 1970-07-24",-0.00376339248911345
