"size_date","size_ret"
"5 1970-07-01",0.00455665646335108
"2 1970-07-01",-0.00114337900675731
"3 1970-07-01",-0.000952688976548683
"4 1970-07-01",-0.000447720732500593
"1 1970-07-01",0.000684981681270527
"5 1970-07-02",-0.00102868256271562
"2 1970-07-02",-0.00461801735793962
"3 1970-07-02",-0.00502345593875101
"4 1970-07-02",-0.00443782343552066
"1 1970-07-02",-0.00155928396921775
"5 1970-07-06",-0.0149215242941822
"2 1970-07-06",-0.0177970197110542
"3 1970-07-06",-0.0164221706627012
"4 1970-07-06",-0.0150019802460706
"1 1970-07-06",-0.0180261406984469
"5 1970-07-07",-0.0078315844701189
"2 1970-07-07",-0.0129272419253005
"3 1970-07-07",-0.01028644686579
"4 1970-07-07",-0.0102519999650244
"1 1970-07-07",-0.012561987097463
"5 1970-07-08",0.0259032856229391
"2 1970-07-08",0.0140133685253868
"3 1970-07-08",0.0166130681020457
"4 1970-07-08",0.0178561300349986
"1 1970-07-08",0.00522143454765752
"5 1970-07-09",0.0153549564561664
"2 1970-07-09",0.0181247738457325
"3 1970-07-09",0.0206466826211676
"4 1970-07-09",0.0197331159530572
"1 1970-07-09",0.0114363135050088
"5 1970-07-10",0.00723269019514497
"2 1970-07-10",0.00972930105168304
"3 1970-07-10",0.00895194634689939
"4 1970-07-10",0.00661777762566653
"1 1970-07-10",0.00901175731317472
"5 1970-07-13",-0.000764938459886455
"2 1970-07-13",0.00416604492635866
"3 1970-07-13",0.00180431002981786
"4 1970-07-13",0.00209720711762049
"1 1970-07-13",0.00586789976777848
"5 1970-07-14",-0.000525586391609104
"2 1970-07-14",-0.00412525849832512
"3 1970-07-14",-0.00484105185556672
"4 1970-07-14",-0.00238793403439953
"1 1970-07-14",-0.00190442769140687
"5 1970-07-15",0.0110697806230746
"2 1970-07-15",0.00448611586862869
"3 1970-07-15",0.00999515630633361
"4 1970-07-15",0.0087718270401291
"1 1970-07-15",0.00411647992949792
"5 1970-07-16",0.0143757042936451
"2 1970-07-16",0.0162967476486534
"3 1970-07-16",0.0115039052654865
"4 1970-07-16",0.0138303992404894
"1 1970-07-16",0.00484805901927639
"5 1970-07-17",0.017101088691901
"2 1970-07-17",0.0138734562663449
"3 1970-07-17",0.0199310138307666
"4 1970-07-17",0.018990496206776
"1 1970-07-17",0.0123676645912425
"5 1970-07-20",0.00102530764636635
"2 1970-07-20",0.00673941619798041
"3 1970-07-20",0.00789573322409371
"4 1970-07-20",0.00616252541963334
"1 1970-07-20",0.00867547092791996
"5 1970-07-21",-0.00956846766695642
"2 1970-07-21",-0.00684117689760045
"3 1970-07-21",-0.00888044305134182
"4 1970-07-21",-0.00904947904297326
"1 1970-07-21",-0.00674872690254526
"5 1970-07-22",0.00116171895577291
"2 1970-07-22",0.00391029511336086
"3 1970-07-22",0.00885334967290787
"4 1970-07-22",0.00540947734204004
"1 1970-07-22",0.00449499929334235
"5 1970-07-23",0.0133775300624772
"2 1970-07-23",0.00543619575457356
"3 1970-07-23",0.00955826870051216
"4 1970-07-23",0.0100030635930729
"1 1970-07-23",0.00430874317283539
"5 1970-07-24",-0.00259766453300455
"2 1970-07-24",0.00114702298326619
